type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.008,0.0001,0.9
iter_counter,loss_list,acc_list
450,0.0026,0.9894
500,0.0026,0.9908
550,0.0027,0.9882
600,0.0024,0.9904
50,0.0026,0.9898
100,0.0026,0.9896
150,0.0026,0.9904
200,0.0026,0.9912
250,0.0026,0.991
300,0.0026,0.9902
350,0.0027,0.988
400,0.0026,0.9898
450,0.0026,0.9886
500,0.0027,0.9918
550,0.0028,0.9858
600,0.0026,0.9898
50,0.0025,0.9896
100,0.0026,0.9918
150,0.0028,0.9882
200,0.0025,0.9906
250,0.0028,0.9864
300,0.0026,0.9898
350,0.0025,0.99
400,0.0025,0.9934
450,0.0027,0.9892
500,0.0027,0.988
550,0.0026,0.9882
600,0.0025,0.9918
50,0.0026,0.9906
100,0.0027,0.9904
150,0.0026,0.9894
200,0.0024,0.9926
250,0.0026,0.9898
300,0.0027,0.9874
350,0.0025,0.9904
400,0.0027,0.9876
450,0.0025,0.9906
500,0.0026,0.9892
550,0.0025,0.9906
600,0.0026,0.9898
50,0.0025,0.9902
100,0.0027,0.9878
150,0.0024,0.9906
200,0.0026,0.9906
250,0.0025,0.9906
300,0.0025,0.9898
350,0.0026,0.9908
400,0.0026,0.9908
450,0.0026,0.9884
500,0.0026,0.9902
550,0.0027,0.9888
600,0.0025,0.9894
50,0.0025,0.9908
100,0.0025,0.9902
150,0.0024,0.9912
200,0.0027,0.9908
250,0.0026,0.9894
300,0.0025,0.9902
350,0.0025,0.989
400,0.0025,0.99
450,0.0027,0.9908
500,0.0026,0.9894
550,0.0026,0.9898
600,0.0026,0.9888
50,0.0027,0.9868
100,0.0025,0.991
150,0.0025,0.9926
200,0.0024,0.9912
250,0.0025,0.9904
300,0.0024,0.9906
350,0.0027,0.9896
400,0.0026,0.9902
450,0.0026,0.989
500,0.0025,0.9908
550,0.0025,0.9914
600,0.0025,0.9892
50,0.0026,0.9906
100,0.0026,0.9894
150,0.0024,0.9924
200,0.0026,0.989
250,0.0024,0.9918
300,0.0025,0.9918
350,0.0026,0.9868
400,0.0025,0.991
450,0.0026,0.9898
500,0.0025,0.99
550,0.0025,0.9912
600,0.0026,0.9894
50,0.0025,0.9904
100,0.0024,0.9908
150,0.0024,0.9928
200,0.0024,0.991
250,0.0024,0.9916
300,0.0026,0.9908
350,0.0024,0.9934
400,0.0026,0.989
450,0.0025,0.9926
500,0.0026,0.9874
550,0.0026,0.9882
600,0.0027,0.989
50,0.0024,0.9926
100,0.0024,0.9898
150,0.0025,0.9884
200,0.0025,0.989
250,0.0026,0.9908
300,0.0027,0.9896
350,0.0026,0.9908
400,0.0024,0.9916
450,0.0025,0.9908
500,0.0023,0.9938
550,0.0026,0.9904
600,0.0026,0.989
50,0.0024,0.9916
100,0.0023,0.9916
150,0.0023,0.9916
200,0.0027,0.9894
250,0.0026,0.9906
300,0.0024,0.9918
350,0.0027,0.9892
