type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.01,0.0001,0.9
iter_counter,loss_list,acc_list
600,0.0027,0.9892
50,0.0026,0.9908
100,0.0027,0.9892
150,0.0029,0.9876
200,0.0027,0.9894
250,0.0027,0.9866
300,0.0027,0.9896
350,0.0028,0.9884
400,0.0027,0.9892
450,0.0026,0.991
500,0.0027,0.9898
550,0.0026,0.9928
600,0.0026,0.9894
50,0.0025,0.9916
100,0.0027,0.9908
150,0.0025,0.9892
200,0.0027,0.9874
250,0.0026,0.9878
300,0.0027,0.9888
350,0.0027,0.9888
400,0.0027,0.9896
450,0.0027,0.9888
500,0.0027,0.9894
550,0.0027,0.9902
600,0.0026,0.989
50,0.0025,0.9896
100,0.0027,0.988
150,0.0026,0.9898
200,0.0027,0.9898
250,0.0027,0.9902
300,0.0027,0.9886
350,0.0025,0.9898
400,0.0027,0.9878
450,0.0026,0.9876
500,0.0029,0.9902
550,0.0027,0.989
600,0.0026,0.9904
50,0.0024,0.9912
100,0.0026,0.9912
150,0.0026,0.9916
200,0.0026,0.9914
250,0.0028,0.985
300,0.0025,0.9896
350,0.0026,0.991
400,0.0026,0.99
450,0.0028,0.988
500,0.0026,0.989
550,0.0026,0.99
600,0.0028,0.9876
50,0.0026,0.9886
100,0.0025,0.991
150,0.0027,0.9898
200,0.0026,0.989
250,0.0027,0.988
300,0.0027,0.9914
350,0.0027,0.9882
400,0.0026,0.9904
450,0.0026,0.989
500,0.0026,0.9896
550,0.0026,0.9898
600,0.0027,0.9904
50,0.0025,0.9906
100,0.0027,0.99
150,0.0024,0.9932
200,0.0026,0.9892
250,0.0026,0.9894
300,0.0025,0.9896
350,0.0026,0.9906
400,0.0027,0.9898
450,0.0027,0.9882
500,0.0027,0.9908
550,0.0027,0.9892
600,0.0027,0.9884
50,0.0026,0.988
100,0.0026,0.9916
150,0.0025,0.989
200,0.0027,0.9882
250,0.0026,0.99
300,0.0025,0.9916
350,0.0025,0.99
400,0.0026,0.9892
450,0.0026,0.99
500,0.0025,0.9908
550,0.0026,0.9898
600,0.0027,0.9894
50,0.0025,0.9908
100,0.0023,0.9924
150,0.0026,0.9916
200,0.0026,0.9894
250,0.0026,0.9902
300,0.0028,0.9876
350,0.0025,0.9908
400,0.0025,0.9896
450,0.0026,0.9908
500,0.0026,0.9888
550,0.0024,0.9912
600,0.0027,0.9876
50,0.0025,0.9898
100,0.0026,0.9872
150,0.0025,0.9906
200,0.0026,0.9892
250,0.0026,0.9902
300,0.0025,0.9926
350,0.0026,0.9904
400,0.0025,0.991
450,0.0025,0.9924
500,0.0026,0.9902
550,0.0025,0.9912
600,0.0027,0.9888
50,0.0024,0.9918
100,0.0026,0.9896
150,0.0026,0.9882
200,0.0029,0.987
250,0.0024,0.9924
300,0.0025,0.9892
350,0.0025,0.9896
400,0.0024,0.9918
450,0.0024,0.9908
500,0.0026,0.9894
550,0.0026,0.9898
600,0.0026,0.9926
50,0.0025,0.9902
100,0.0025,0.9902
150,0.0027,0.9882
200,0.0025,0.9898
250,0.0025,0.9906
300,0.0025,0.9896
350,0.0025,0.9924
400,0.0025,0.988
450,0.0024,0.9918
500,0.0027,0.9896
550,0.0026,0.991
600,0.0026,0.9906
50,0.0025,0.9902
100,0.0026,0.991
150,0.0025,0.9894
200,0.0024,0.9906
250,0.0025,0.9908
300,0.0025,0.9926
350,0.0025,0.9904
400,0.0026,0.9898
450,0.0025,0.9914
500,0.0026,0.99
550,0.0025,0.9904
600,0.0025,0.9888
50,0.0025,0.9896
100,0.0026,0.9888
150,0.0025,0.9918
200,0.0024,0.9904
250,0.0025,0.9908
300,0.0025,0.9912
350,0.0025,0.99
400,0.0025,0.9924
450,0.0024,0.9918
500,0.0027,0.9892
550,0.0026,0.9916
600,0.0025,0.9904
50,0.0025,0.9906
100,0.0026,0.9906
150,0.0024,0.9912
200,0.0024,0.9918
250,0.0025,0.9892
300,0.0026,0.989
350,0.0023,0.992
400,0.0025,0.9904
450,0.0025,0.9906
500,0.0026,0.9888
550,0.0025,0.9908
600,0.0023,0.9914
50,0.0024,0.991
100,0.0026,0.9902
150,0.0024,0.992
200,0.0024,0.9932
250,0.0026,0.989
300,0.0025,0.99
350,0.0026,0.9898
400,0.0024,0.9908
450,0.0026,0.9894
500,0.0025,0.991
550,0.0025,0.9914
600,0.0025,0.9916
50,0.0024,0.9906
100,0.0025,0.9902
150,0.0024,0.9924
200,0.0024,0.9918
250,0.0025,0.9898
300,0.0025,0.9902
350,0.0025,0.9914
400,0.0026,0.9896
450,0.0023,0.9928
500,0.0026,0.9908
550,0.0025,0.9908
600,0.0025,0.9902
50,0.0024,0.9906
100,0.0025,0.9894
150,0.0025,0.991
200,0.0025,0.9906
250,0.0023,0.9922
300,0.0025,0.9916
350,0.0024,0.9922
400,0.0026,0.9908
450,0.0024,0.992
500,0.0025,0.9902
550,0.0024,0.993
600,0.0024,0.991
50,0.0023,0.9928
100,0.0023,0.9926
150,0.0025,0.991
200,0.0024,0.991
250,0.0024,0.9898
300,0.0027,0.9896
350,0.0024,0.991
400,0.0025,0.991
450,0.0025,0.9898
500,0.0024,0.9908
550,0.0025,0.9906
600,0.0025,0.9912
50,0.0024,0.9916
100,0.0025,0.9904
150,0.0024,0.9904
200,0.0024,0.992
250,0.0025,0.9892
300,0.0024,0.9922
350,0.0025,0.989
400,0.0024,0.995
450,0.0025,0.9906
500,0.0025,0.9928
550,0.0024,0.9912
600,0.0025,0.9904
50,0.0026,0.9876
100,0.0024,0.9918
150,0.0024,0.989
200,0.0023,0.9916
250,0.0023,0.9936
300,0.0024,0.9922
350,0.0024,0.992
400,0.0025,0.99
450,0.0025,0.9916
500,0.0024,0.9918
550,0.0025,0.992
600,0.0025,0.9916
50,0.0024,0.9916
100,0.0023,0.993
150,0.0025,0.9894
200,0.0023,0.9878
250,0.0024,0.992
300,0.0024,0.9924
350,0.0024,0.991
400,0.0024,0.9906
450,0.0024,0.9912
500,0.0024,0.9922
550,0.0025,0.9928
600,0.0023,0.9912
50,0.0024,0.9904
100,0.0024,0.994
150,0.0024,0.9908
200,0.0023,0.9912
250,0.0024,0.9902
300,0.0023,0.9938
350,0.0025,0.992
400,0.0024,0.9916
450,0.0024,0.9906
500,0.0025,0.9922
550,0.0024,0.9898
600,0.0025,0.9904
50,0.0024,0.9912
100,0.0024,0.992
150,0.0024,0.9904
200,0.0023,0.9914
250,0.0023,0.9922
300,0.0024,0.9928
350,0.0025,0.989
400,0.0023,0.9926
450,0.0024,0.9904
500,0.0024,0.991
550,0.0024,0.9928
600,0.0024,0.9902
50,0.0022,0.9904
100,0.0024,0.991
150,0.0022,0.9944
200,0.0024,0.99
250,0.0024,0.9926
300,0.0024,0.9914
350,0.0024,0.991
400,0.0025,0.9902
450,0.0025,0.9914
500,0.0025,0.9924
550,0.0025,0.9906
600,0.0023,0.9928
50,0.0024,0.9916
100,0.0022,0.993
150,0.0024,0.9926
200,0.0024,0.991
250,0.0025,0.9906
300,0.0025,0.9916
350,0.0023,0.9934
400,0.0023,0.993
450,0.0024,0.9894
500,0.0024,0.9922
550,0.0023,0.9916
600,0.0024,0.9888
50,0.0024,0.9916
100,0.0023,0.9922
150,0.0023,0.994
200,0.0023,0.9936
250,0.0024,0.991
300,0.0026,0.9896
350,0.0023,0.9912
400,0.0023,0.9918
450,0.0023,0.9914
500,0.0022,0.993
550,0.0025,0.9894
600,0.0023,0.9916
50,0.0023,0.9924
100,0.0022,0.9922
150,0.0023,0.99
200,0.0023,0.9908
250,0.0024,0.9904
300,0.0022,0.9936
350,0.0024,0.9938
400,0.0023,0.9918
450,0.0023,0.992
500,0.0024,0.9928
550,0.0024,0.991
600,0.0025,0.9888
50,0.0023,0.9934
100,0.0024,0.9904
150,0.0024,0.9896
200,0.0022,0.9942
250,0.0024,0.9926
300,0.0025,0.9906
350,0.0023,0.9922
400,0.0024,0.991
450,0.0022,0.9938
500,0.0025,0.9902
550,0.0023,0.9926
600,0.0023,0.9926
50,0.0024,0.9906
100,0.0023,0.9924
150,0.0022,0.991
200,0.0022,0.9932
250,0.0023,0.9914
300,0.0023,0.9916
350,0.0022,0.9924
400,0.0022,0.9942
450,0.0023,0.9922
500,0.0024,0.9912
550,0.0023,0.9918
600,0.0024,0.9904
50,0.0023,0.9922
100,0.0022,0.9926
150,0.0024,0.9912
200,0.0024,0.9936
250,0.0023,0.9918
300,0.0026,0.99
350,0.0023,0.9936
400,0.0025,0.9914
450,0.0024,0.993
500,0.0023,0.9928
550,0.0022,0.991
600,0.0022,0.9938
50,0.0024,0.9906
100,0.0022,0.9936
150,0.0024,0.9924
200,0.0022,0.9926
250,0.0024,0.991
300,0.0024,0.9916
350,0.0024,0.9912
400,0.0022,0.9938
450,0.0024,0.9914
500,0.0022,0.992
550,0.0024,0.9916
600,0.0022,0.9926
50,0.0024,0.9908
100,0.0024,0.9912
150,0.0023,0.9916
