type,middle_layers,learning_rate,weight_decay,momentum
Relu,1000,0.005,0.0001,0.9
iter_counter,loss_list,acc_list
300,0.0024,0.9902
350,0.0024,0.99
400,0.0024,0.991
450,0.0024,0.9916
500,0.0023,0.9918
550,0.0023,0.991
600,0.0024,0.9902
50,0.0024,0.9896
100,0.0024,0.9906
150,0.0023,0.9926
200,0.0022,0.9928
250,0.0024,0.99
300,0.0023,0.9912
350,0.0024,0.9908
400,0.0024,0.991
450,0.0023,0.9906
500,0.0023,0.9908
550,0.0024,0.9902
600,0.0024,0.991
50,0.0021,0.9918
100,0.0022,0.9934
150,0.0023,0.9914
200,0.0024,0.9896
250,0.0024,0.9892
300,0.0024,0.99
350,0.0023,0.9906
400,0.0024,0.9904
450,0.0023,0.9928
500,0.0024,0.9902
550,0.0022,0.9952
600,0.0025,0.9898
50,0.0023,0.9934
100,0.0023,0.9936
150,0.0023,0.9908
200,0.0023,0.9924
250,0.0023,0.9924
300,0.0023,0.9912
350,0.0023,0.9916
400,0.0023,0.9902
450,0.0023,0.992
500,0.0023,0.992
550,0.0023,0.9912
600,0.0023,0.9904
50,0.0023,0.9902
100,0.0022,0.9918
150,0.0023,0.9924
200,0.0023,0.991
250,0.0023,0.9936
300,0.0024,0.9906
350,0.0024,0.9906
400,0.0022,0.9938
450,0.0023,0.9906
500,0.0023,0.9902
550,0.0023,0.9898
600,0.0022,0.9948
50,0.0023,0.9914
100,0.0023,0.9924
150,0.0023,0.9912
200,0.0023,0.9908
250,0.0023,0.992
300,0.0022,0.9926
350,0.0022,0.9916
400,0.0024,0.9904
450,0.0023,0.992
500,0.0022,0.9934
550,0.0022,0.9932
600,0.0022,0.992
50,0.0022,0.9906
100,0.0021,0.993
150,0.0023,0.9898
200,0.0023,0.9908
250,0.0024,0.9922
300,0.0021,0.9934
350,0.0023,0.993
400,0.0023,0.9928
450,0.0022,0.992
500,0.0022,0.9922
550,0.0022,0.992
600,0.0023,0.9924
50,0.0023,0.991
100,0.0022,0.9922
150,0.0022,0.9918
200,0.0022,0.992
250,0.0023,0.9932
300,0.0021,0.9934
350,0.0022,0.9938
400,0.0024,0.991
450,0.0022,0.994
500,0.0023,0.9904
550,0.0022,0.993
600,0.0023,0.991
50,0.0022,0.9904
100,0.0022,0.9902
150,0.0021,0.9948
200,0.0021,0.9936
250,0.0022,0.994
300,0.0024,0.9908
350,0.0023,0.9912
400,0.0022,0.9934
450,0.0022,0.9928
500,0.0022,0.9926
550,0.0023,0.9934
600,0.0022,0.9916
50,0.0022,0.9926
100,0.0022,0.9926
150,0.0022,0.9926
200,0.0022,0.9906
250,0.0022,0.9928
300,0.0022,0.9924
350,0.0022,0.9926
400,0.0022,0.9934
450,0.002,0.9932
500,0.0022,0.9922
550,0.0023,0.992
600,0.0022,0.9926
50,0.0021,0.9928
100,0.0022,0.992
150,0.0023,0.9924
200,0.0021,0.9936
250,0.0021,0.9934
300,0.0021,0.9928
350,0.0021,0.9926
400,0.0022,0.9908
450,0.0022,0.9916
500,0.0023,0.9926
550,0.0022,0.9918
600,0.0022,0.9932
50,0.0022,0.992
100,0.0022,0.993
150,0.0022,0.9916
200,0.0021,0.993
250,0.002,0.9948
300,0.0021,0.9936
350,0.0021,0.9942
400,0.0022,0.9934
450,0.0022,0.993
500,0.0022,0.9908
550,0.0022,0.993
600,0.0022,0.992
50,0.0022,0.9918
100,0.0021,0.994
150,0.0021,0.9926
200,0.0021,0.9928
250,0.0021,0.9928
300,0.0022,0.9908
350,0.0021,0.9938
400,0.0022,0.992
450,0.0022,0.9938
500,0.0022,0.9926
550,0.0021,0.994
600,0.0021,0.9934
50,0.002,0.9942
100,0.0023,0.9898
150,0.0022,0.9916
200,0.002,0.9948
250,0.002,0.9934
300,0.0021,0.9928
350,0.0021,0.9922
400,0.0021,0.9946
450,0.002,0.9946
500,0.0021,0.9932
550,0.0022,0.993
600,0.0022,0.9918
50,0.0022,0.9928
100,0.0021,0.993
150,0.002,0.9954
200,0.0022,0.9924
250,0.002,0.9934
300,0.0021,0.9936
350,0.0021,0.9914
400,0.002,0.994
450,0.0022,0.9908
500,0.0021,0.9928
550,0.0021,0.9924
600,0.0021,0.9936
50,0.002,0.9958
100,0.002,0.9954
150,0.0021,0.993
200,0.002,0.9932
250,0.0021,0.9922
300,0.002,0.9926
350,0.002,0.9932
400,0.0022,0.9922
450,0.0022,0.9926
500,0.0021,0.9914
550,0.0022,0.9932
600,0.0021,0.994
50,0.0022,0.992
100,0.0021,0.992
150,0.002,0.9932
200,0.0021,0.9916
250,0.0021,0.9932
300,0.002,0.9954
350,0.002,0.9934
400,0.0021,0.9924
450,0.002,0.9944
500,0.002,0.9936
550,0.0021,0.996
600,0.0021,0.993
50,0.0021,0.9924
100,0.002,0.9938
150,0.0019,0.995
200,0.0022,0.9926
250,0.002,0.9946
300,0.0021,0.9948
350,0.0021,0.9928
400,0.002,0.9938
450,0.0022,0.9932
500,0.0021,0.992
550,0.002,0.9934
600,0.0021,0.9922
50,0.002,0.995
100,0.0021,0.9936
150,0.0021,0.991
200,0.0021,0.993
250,0.002,0.994
300,0.002,0.9946
350,0.002,0.994
400,0.0021,0.9938
450,0.0021,0.993
500,0.0021,0.9924
550,0.002,0.9944
600,0.002,0.9942
50,0.0021,0.9936
100,0.002,0.9942
150,0.002,0.9928
