type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.025,0.0001,0.9
iter_counter,loss_list,acc_list
450,0.0056,0.9426
500,0.0055,0.9442
550,0.0056,0.9412
600,0.0056,0.9444
50,0.0055,0.9452
100,0.0055,0.943
150,0.0054,0.9438
200,0.0056,0.9446
250,0.0054,0.943
300,0.0051,0.9494
350,0.0056,0.9428
400,0.0055,0.9432
450,0.0057,0.9426
500,0.0052,0.9476
550,0.0055,0.9484
600,0.0059,0.939
50,0.0056,0.9418
100,0.0054,0.9484
150,0.0053,0.9434
200,0.0055,0.946
250,0.0053,0.9444
300,0.0054,0.949
350,0.0053,0.9464
400,0.0056,0.944
450,0.0053,0.945
500,0.0055,0.9438
550,0.0055,0.9438
600,0.0055,0.9456
50,0.0053,0.9496
100,0.0056,0.9418
150,0.0052,0.9496
200,0.0053,0.9486
250,0.0056,0.9434
300,0.0052,0.9494
350,0.0052,0.9488
400,0.0056,0.9432
450,0.0053,0.946
500,0.0054,0.9478
550,0.0057,0.94
600,0.0054,0.944
50,0.0051,0.9508
100,0.0052,0.9484
150,0.0054,0.9434
200,0.0056,0.941
250,0.0053,0.951
300,0.0055,0.9446
350,0.0054,0.9462
400,0.0052,0.948
450,0.0052,0.9478
500,0.0054,0.9434
550,0.0053,0.9454
600,0.0055,0.9412
50,0.0052,0.9492
100,0.0053,0.948
150,0.0057,0.9396
200,0.0053,0.9458
250,0.0057,0.94
300,0.0056,0.9454
350,0.0052,0.9456
400,0.0052,0.949
450,0.0051,0.9512
500,0.0052,0.9464
550,0.0051,0.9492
600,0.0051,0.9498
50,0.0053,0.9446
100,0.0055,0.9448
150,0.0054,0.9486
200,0.0053,0.949
250,0.005,0.9508
300,0.0049,0.9536
350,0.0052,0.9468
400,0.0052,0.9472
450,0.0056,0.942
500,0.0052,0.9482
550,0.0055,0.9456
600,0.005,0.9534
50,0.0051,0.9492
100,0.0049,0.9498
150,0.0051,0.9496
200,0.0054,0.9474
250,0.0054,0.9466
300,0.0051,0.946
350,0.0053,0.9462
400,0.0053,0.9474
450,0.0051,0.9518
500,0.0055,0.9466
550,0.0053,0.9492
600,0.0051,0.9494
50,0.0052,0.9488
100,0.0054,0.9456
150,0.0051,0.9512
200,0.0051,0.9486
250,0.0049,0.9538
300,0.0052,0.9486
350,0.0051,0.9508
400,0.0053,0.9444
450,0.0054,0.9476
500,0.0052,0.9476
550,0.0052,0.9476
600,0.005,0.9514
50,0.0048,0.9546
100,0.0051,0.9492
150,0.0051,0.9494
200,0.0051,0.9482
250,0.0056,0.943
300,0.005,0.9494
350,0.0053,0.9484
400,0.0052,0.9498
450,0.005,0.952
500,0.0051,0.9498
550,0.005,0.948
600,0.0051,0.9494
50,0.0051,0.9514
100,0.0051,0.9514
150,0.0053,0.9448
200,0.0053,0.9456
250,0.005,0.951
300,0.005,0.9526
350,0.0048,0.9534
400,0.0049,0.9528
450,0.0053,0.9464
500,0.0051,0.9508
550,0.0053,0.949
600,0.005,0.9506
50,0.0049,0.953
100,0.0051,0.9472
150,0.0048,0.9538
200,0.0049,0.953
250,0.005,0.9506
300,0.005,0.9522
350,0.0053,0.9482
400,0.005,0.9508
450,0.0051,0.9498
500,0.0053,0.9462
550,0.0048,0.9532
600,0.0054,0.9434
50,0.0051,0.951
100,0.0051,0.947
150,0.0051,0.949
200,0.0049,0.9526
250,0.0049,0.9522
300,0.0051,0.9488
350,0.0051,0.9498
400,0.005,0.9508
450,0.0052,0.9476
500,0.0048,0.9546
550,0.0047,0.9578
600,0.005,0.952
50,0.005,0.9478
100,0.005,0.9494
150,0.0047,0.9554
200,0.0048,0.9542
250,0.0051,0.948
300,0.005,0.9512
350,0.0051,0.949
400,0.005,0.9516
450,0.0049,0.954
500,0.0048,0.9554
550,0.0051,0.9514
600,0.0051,0.9514
50,0.0048,0.9534
100,0.0049,0.9506
150,0.005,0.9516
200,0.0048,0.9534
250,0.005,0.9496
300,0.0048,0.9524
350,0.0048,0.9528
400,0.0052,0.9508
450,0.0049,0.9542
500,0.0051,0.9514
550,0.0052,0.9478
600,0.0047,0.9532
50,0.0048,0.9516
100,0.0048,0.9586
150,0.0047,0.955
200,0.005,0.9524
250,0.0048,0.9548
300,0.0047,0.9548
350,0.0049,0.9522
400,0.0051,0.9488
450,0.0048,0.9522
500,0.0053,0.9466
550,0.0049,0.9542
600,0.0047,0.9522
50,0.0051,0.949
100,0.005,0.9484
150,0.005,0.9516
200,0.0051,0.9494
250,0.005,0.9534
300,0.0047,0.9534
350,0.0046,0.9574
400,0.0046,0.9548
450,0.0047,0.954
500,0.0048,0.9572
550,0.0048,0.953
600,0.0046,0.9596
50,0.0048,0.9538
100,0.0046,0.9596
150,0.005,0.9506
200,0.0048,0.9528
250,0.005,0.9508
300,0.005,0.951
350,0.0048,0.9534
400,0.0048,0.957
450,0.0048,0.9534
500,0.0048,0.9534
550,0.0047,0.956
600,0.0048,0.9542
50,0.0047,0.9554
100,0.0046,0.9548
150,0.0045,0.9582
200,0.005,0.9522
250,0.0049,0.9524
300,0.0047,0.9582
350,0.0047,0.956
400,0.005,0.9524
450,0.0048,0.9518
500,0.0049,0.953
550,0.0048,0.951
600,0.0046,0.9568
50,0.0048,0.9536
100,0.0045,0.958
150,0.0049,0.9538
200,0.0047,0.9556
250,0.005,0.9474
300,0.0045,0.9612
350,0.0046,0.956
400,0.0047,0.9528
450,0.0047,0.9568
500,0.0048,0.9522
550,0.0046,0.956
600,0.005,0.9506
50,0.0046,0.9582
100,0.0046,0.9568
150,0.0048,0.9532
200,0.0045,0.958
250,0.0048,0.9522
300,0.0048,0.9522
350,0.0045,0.9584
400,0.0046,0.9556
450,0.0044,0.958
500,0.0049,0.9534
550,0.0046,0.957
